,link,title,recall_info,date
85,https://recalls-rappels.canada.ca/en/alert-recall/certain-pacific-oysters-recalled-due-norovirus,Certain Pacific Oysters recalled due to norovirus,Sawmill Bay Shellfish Co. Ltd. is recalling certain Pacific Oysters from the marketplace due to possible norovirus contamination. The recalled products have been sold in British Columbia and Alberta and may have been distributed in other provinces and…,2022-04-14
86,https://recalls-rappels.canada.ca/en/alert-recall/certain-organic-blue-poppy-seeds-recalled-due-salmonella,Certain Organic Blue Poppy Seeds recalled due to Salmonella,Certain Organic Blue Poppy Seeds recalled due to Salmonella. The recalled product was sold in Ontario.,2022-04-13
87,https://recalls-rappels.canada.ca/en/alert-recall/various-brands-ice-cream-products-recalled-due-pieces-plastic-and-metal,Various brands of ice cream products recalled due to pieces of plastic and metal,Various brands of ice cream products recalled due to pieces of plastic and metal. The recalled products have been sold nationally.,2022-04-13
88,https://recalls-rappels.canada.ca/en/alert-recall/intercity-packers-ltd-brand-oyster-nshell-royal-miyagi-ow-recalled-due-norovirus-0,Intercity Packers Ltd. brand Oyster N/Shell Royal Miyagi Ow recalled due to norovirus,Intercity Packers Ltd. is recalling Intercity Packers Ltd. brand Oyster N/Shell Royal Miyagi Ow from the marketplace due to possible norovirus contamination. The recalled product has been sold in British Columbia and Ontario and may have been…,2022-04-12
89,https://recalls-rappels.canada.ca/en/alert-recall/certain-kinder-brand-chocolate-products-recalled-due-possible-salmonella-0,Certain Kinder brand chocolate products recalled due to possible Salmonella,Ferrero Canada Ltd. is recalling certain Kinder brand chocolate products from the marketplace due to possible Salmonella contamination. The recalled products have been sold nationally.,2022-04-11
90,https://recalls-rappels.canada.ca/en/alert-recall/fresh-market-foods-brand-beef-steak-nuggets-and-pemeal-back-bacon-chunks-recalled-due,"Fresh Market Foods brand Beef Steak Nuggets and ""Pemeal"" Back Bacon Chunks recalled due to undeclared anchovy","Fresh Market Foods brand Beef Steak Nuggets and ""Pemeal"" Back Bacon Chunks recalled due to undeclared anchovy. The recalled products have been sold in Ontario.",2022-04-11
91,https://recalls-rappels.canada.ca/en/alert-recall/sunrise-meat-sausage-ltd-brand-smokies-recalled-due-undeclared-mustard-and-soy,Sunrise Meat & Sausage Ltd. brand Smokies recalled due to undeclared mustard and soy,Sunrise Meat & Sausage Ltd. brand Smokies recalled due to undeclared mustard and soy. The recalled products have been sold in Ontario.,2022-04-11
92,https://recalls-rappels.canada.ca/en/alert-recall/genesis-food-brand-organic-blue-poppy-seeds-recalled-due-salmonella,Genesis Food brand Organic Blue Poppy Seeds recalled due to Salmonella,"Genesis Food brand Organic Blue Poppy Seeds recalled due to Salmonella. The recalled product has been sold in Alberta, Ontario and Quebec.",2022-04-11
93,https://recalls-rappels.canada.ca/en/alert-recall/beyond-meat-brand-beyond-burger-plant-based-burgers-recalled-due-pieces-wood,Beyond Meat brand Beyond Burger Plant-Based Burgers recalled due to pieces of wood,Beyond Meat brand Beyond Burger Plant-Based Burgers recalled due to pieces of wood. The recalled product was sold in Ontario and Quebec.,2022-04-11
94,https://recalls-rappels.canada.ca/en/alert-recall/inari-brand-organic-blue-poppy-seeds-recalled-due-salmonella,Inari brand Organic Blue Poppy Seeds recalled due to Salmonella,"Puresource Natural Products is recalling Inari brand Organic Blue Poppy Seeds from the marketplace due to possible Salmonella contamination. The recalled product has been sold in Alberta, British Columbia, Manitoba, Nova Scotia, Ontario, Quebec and…",2022-04-11
95,https://recalls-rappels.canada.ca/en/alert-recall/intercity-packers-ltd-brand-oyster-nshell-royal-miyagi-ow-recalled-due-norovirus,Intercity Packers Ltd. brand Oyster N/Shell Royal Miyagi Ow recalled due to norovirus,Intercity Packers Ltd. is recalling Intercity Packers Ltd. brand Oyster N/Shell Royal Miyagi Ow from the marketplace due to possible norovirus contamination. The recalled product has been sold in British Columbia and may have been distributed in other…,2022-04-11
96,https://recalls-rappels.canada.ca/en/alert-recall/verstegen-brand-mix-voor-nasi-bami-goreng-recalled-due-salmonella,"Verstegen brand ""Mix Voor Nasi & Bami Goreng"" recalled due to Salmonella","Global Reach Confections & More Inc. is recalling Verstegen brand ""Mix Voor Nasi & Bami Goreng"" from the marketplace due to possible Salmonella contamination. The recalled product was sold from Co-op Food Store, 4705 49 St., Barrhead, AB.",2022-04-08
97,https://recalls-rappels.canada.ca/en/alert-recall/certain-kinder-brand-chocolate-products-recalled-due-possible-salmonella,Certain Kinder brand chocolate products recalled due to possible Salmonella,Ferrero Canada Ltd. is recalling certain Kinder brand chocolate products from the marketplace due to possible Salmonella contamination. The recalled products have been sold nationally.,2022-04-06
98,https://recalls-rappels.canada.ca/en/alert-recall/certain-union-bay-seafood-ltd-brand-pacific-oysters-recalled-due-norovirus-0,Certain Union Bay Seafood Ltd. brand Pacific Oysters recalled due to norovirus,Union Bay Seafood Ltd. is recalling certain Union Bay Seafood Ltd. brand Pacific Oysters from the marketplace due to possible norovirus contamination. The recalled products have been sold in British Columbia and may have been distributed in other…,2022-04-06
99,https://recalls-rappels.canada.ca/en/alert-recall/co-op-clearview-brand-artesian-water-recalled-due-possible-yeast-and-mould,Co-Op Clearview brand Artesian Water recalled due to possible yeast and mould,Co-Op Clearview brand Artesian Water recalled due to possible yeast and mould The recalled product was sold in Manitoba,2022-04-05
100,https://recalls-rappels.canada.ca/en/alert-recall/ming-xiang-brand-mushroom-enoki-recalled-due-listeria-monocytogenes,Ming Xiang brand Mushroom (enoki) recalled due to Listeria monocytogenes,"Longsheng (Canada) Agricultural Products Ltd. is recalling Ming Xiang brand Mushroom (enoki) from the marketplace due to possible Listeria monocytogenes contamination.
The recalled product has been sold in British Columbia and may have been distributed…",2022-04-04
101,https://recalls-rappels.canada.ca/en/alert-recall/certain-daily-fresh-shellfish-inc-brand-oysters-recalled-due-norovirus,Certain Daily Fresh Shellfish Inc. brand Oysters recalled due to norovirus,"Daily Fresh Shellfish Inc. is recalling certain Daily Fresh Shellfish Inc. brand Oysters from the marketplace due to possible norovirus contamination. The recalled products have been sold in British Columbia, Ontario, Quebec, and online, and may…",2022-03-31
102,https://recalls-rappels.canada.ca/en/alert-recall/pacific-rim-shellfish-2003-corp-brand-oysters-recalled-due-norovirus,Pacific Rim Shellfish (2003) Corp brand Oysters recalled due to norovirus,"Pacific Rim Shellfish (2003) Corporation is recalling Pacific Rim Shellfish (2003) Corp brand Oysters from the marketplace due to possible norovirus contamination. The recalled products have been sold in British Columbia, Alberta, Saskatchewan,…",2022-03-27
103,https://recalls-rappels.canada.ca/en/alert-recall/certain-taylor-shellfish-canada-ulc-brand-oysters-recalled-due-norovirus,Certain Taylor Shellfish Canada ULC brand Oysters recalled due to norovirus,"Taylor Shellfish Canada ULC dba Fanny Bay Oysters is recalling certain Taylor Shellfish Canada ULC brand Oysters from the marketplace due to possible norovirus contamination. The recalled products have been sold in Alberta, British Columbia, Ontario…",2022-03-27
104,https://recalls-rappels.canada.ca/en/alert-recall/jimel-s-bakery-brand-baked-goods-recalled-due-possible-salmonella-contamination-rodent,Jimel’s Bakery brand baked goods recalled due to possible Salmonella contamination from rodent infestation,Jimel's Bakery and Food Products is recalling Jimel's Bakery brand baked goods from the marketplace due to possible Salmonella contamination from rodent infestation. The recalled products have been sold in Manitoba.,2022-03-25
105,https://recalls-rappels.canada.ca/en/alert-recall/certain-stellar-bay-shellfish-brand-chef-creek-oysters-recalled-due-norovirus,Certain Stellar Bay Shellfish brand Chef Creek Oysters recalled due to norovirus,Stellar Bay Shellfish is recalling certain Stellar Bay Shellfish brand Chef Creek Oysters from the marketplace due to possible norovirus contamination. The recalled products have been sold in British Columbia and may have been distributed in other…,2022-03-23
106,https://recalls-rappels.canada.ca/en/alert-recall/taisun-brand-vegetarian-mushroom-jerky-hot-recalled-due-undeclared-milk,Taisun brand Vegetarian Mushroom Jerky (Hot) recalled due to undeclared milk,"Uncle T Food is recalling Taisun brand Vegetarian Mushroom Jerky (Hot) from the marketplace because it may contain milk which is not declared on the label. The recalled product has been sold in British Columbia, Alberta, and Ontario.",2022-03-22
107,https://recalls-rappels.canada.ca/en/alert-recall/certain-stellar-bay-shellfish-brand-oysters-recalled-due-norovirus,Certain Stellar Bay Shellfish brand Oysters recalled due to norovirus,"Stellar Bay Shellfish is recalling certain oysters from the marketplace due to possible norovirus contamination. The recalled products have been sold in British Columbia, Alberta, Quebec and Ontario and may have been distributed in other provinces and…",2022-03-20
108,https://recalls-rappels.canada.ca/en/alert-recall/dam-sen-dried-seafood-brand-garlic-roasted-dried-squid-recalled-due-undeclared-sesame,Dam Sen Dried Seafood brand Garlic Roasted Dried Squid recalled due to undeclared sesame,"Dam Sen Dried Seafood brand Garlic Roasted Dried Squid recalled due to undeclared sesame. The recalled product has been sold in Alberta, British Columbia and Manitoba.",2022-03-18
109,https://recalls-rappels.canada.ca/en/alert-recall/golden-medal-brand-enoki-mushroom-recalled-due-listeria-monocytogenes,Golden Medal brand Enoki Mushroom recalled due to Listeria monocytogenes,Longsheng (Canada) Agricultural Products Ltd. is recalling Golden Medal brand Enoki Mushroom from the marketplace due to possible Listeria monocytogenes contamination. The recalled product has been sold in British Columbia and may have been…,2022-03-16
110,https://recalls-rappels.canada.ca/en/alert-recall/cavendish-farms-brand-classic-hash-brown-patties-and-no-name-brand-potato-patties,Cavendish Farms brand Classic Hash Brown Patties and no name brand Potato Patties recalled due to undeclared wheat and barley,Cavendish Farms Corporation is recalling Cavendish Farms brand Classic Hash Brown Patties and no name brand Potato Patties from the marketplace because they contain wheat which is not declared on the label. The recalled products have been sold in…,2022-03-12
111,https://recalls-rappels.canada.ca/en/alert-recall/taisun-brand-vegetarian-mushroom-jerky-recalled-due-undeclared-milk,Taisun brand Vegetarian Mushroom Jerky recalled due to undeclared milk,"Uncle T Food is recalling Taisun brand Vegetarian Mushroom Jerky from the marketplace because it may contain milk which is not declared on the label. The recalled product has been sold in British Columbia, Alberta, and Ontario.",2022-03-11
112,https://recalls-rappels.canada.ca/en/alert-recall/made-chocolates-brand-73-dark-chocolate-bar-and-qc-brand-73-cacao-dark-chocolate-extra,"Made Chocolates brand 73% Dark Chocolate Bar and QC brand 73% Cacao Dark Chocolate, Extra recalled due to undeclared milk ",Fielding Group Ltd. is recalling Made Chocolates brand 73% Dark Chocolate Bar and QC brand 73% Cacao Dark Chocolate Extra from the marketplace because they contain milk which is not declared on the label. The recalled products have been sold in gift…,2022-03-10
